GENE_ID	A498	A549	ACHN	BT549	CAKI1	COLO205	DU145	EKVX	HCT116	HCT15	HL60	HOP62	HOP92	HS578T	HT29	IGROV1	K562	KM12	LOXIMVI	MCF7	MDAMB435	NCIH226	NCIH322T	NCIH460	NCIH522	OVCAR4	OVCAR5	OVCAR8	PC3	RPMI8226	SF268	SF539	SKMEL2	SKMEL28	SKMEL5	SKOV3	SR	SW620	T47D	TK10	UACC257	X786O
ENSG00000007923	772700	780370	1349100	517480	144970	9099800	1269300	95549	21784	301940	1990200	207660	3174800	365400	1474000	620960	1636900	622760	431970	4617200	921250	1205600	13165	1085900	769640	2962600	976210	401570	1421300	2107500	826280	248200	51106	352720	1922800	510910	1275800	2433700	325310	695160	2503300	236020
ENSG00000008018	8712600	4605000	3701200	6341200	1929300	80939000	7234200	477600	273560	1377100	17859000	179100	6129900	1394000	7310600	456680	3149000	3034600	4600200	8908400	4513500	5084900	1896200	11684000	3691900	8104900	13552000	16719000	11148000	7666200	38591000	1977200	1177200	225560	8273700	6006900	10704000	14702000	5221400	4393500	2751400	2046200
ENSG00000008056	56879	30558	29047	55424	4021.5	208030	13914	0	0	1493.7	0	0	3457.8	18611	17785	0	25542	121520	0	3066.1	6653.8	568840	1376.9	3909.2	3359.2	10596	0	0	0	21327	0	0	0	995.19	0	0	0	484770	0	0	0	0
ENSG00000008128	0	221720	0	0	0	0	0	0	0	0	0	0	35292	0	0	0	0	22510	0	0	0	0	18619	0	24987	563670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000008256	65150	159200	47867	350690	94457	134880	53305	51164	0	30556	282800	16634	120520	0	0	70996	0	7856	20074	70677	89119	204840	80281	0	62339	181020	103060	5484.2	0	0	0	44926	0	75069	223780	0	274250	203740	97445	39712	1212000	0
ENSG00000008282	8251600	2475300	4072400	7808200	3583200	71631000	6603800	1276100	81479	654520	5608600	235670	23060000	3316900	7322600	1989000	2688000	453990	2347300	1253400	2883500	6623000	763120	4138300	1020700	27993000	4212500	808250	4784700	3061800	3394600	2634200	1498600	722480	11660000	4464000	7413300	3970900	2132600	3282900	8773400	700460
ENSG00000008283	170760	0	0	0	61844	882190	0	99473	0	178490	0	0	0	0	16820	11246	0	0	0	152260	0	0	210240	0	0	0	118620	498850	0	48568	0	0	0	294440	92869	458920	18997	161830	159720	77186	44427	0
ENSG00000008294	1129300	1413100	523860	653810	797860	6006800	1350800	54289	39301	235470	1170400	60186	2921300	384060	351180	731540	942620	366660	329520	2102800	370640	980890	535440	1204400	427720	948380	464940	1360200	1377300	693220	1351200	863090	212130	77097	2758400	554560	2283200	837110	704550	524547.9	7841800	442570
ENSG00000008311	163120	316250	311140	82457	368240	1682700	679230	8078.4	85088	84027	227560	60934	682210	22892	447390	195600	6278	85227	46561	1315500	264140	1027600	153580	288750	57365	377370	553590	532120	1284000	132270	1946900	359390	11133	227620	272300	242420	835940	846100	248900	318710	3796600	308960
ENSG00000008324	2107500	2279300	501520	10845000	4861700	565950	3216000	0	36347	108950	989550	0	6899800	7716000	1950300	237770	353000	311060	1795100	6638200	1523600	5526400	194290	3664500	636300	11612000	3851200	2045900	190240	5491500	346880	10834000	124860	90036	406100	2140800	5632500	2021000	600750	357410	28484000	1993000
ENSG00000008394	77750000	14087000	18853000	2823100	1524800	226320000	60439000	3502500	3514000	341640	43954000	456140	30412000	1413100	22712000	160040	2752300	1236000	152280	12195000	2470000	603620	41553000	72569000	286700	99017000	3088600	7453500	35041000	12592000	7550900	1604400	128070	209660	1441600	3678400	25122000	1209600	16149000	18220000	13289000	105320
ENSG00000008441	0	9977.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17075	0	0	0	0	0	0	0	0	0	0	0	74923	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000008513	13369	0	56220	0	216060	113420	0	7781.5	0	43243	0	0	107490	212580	748620	6074.9	95648	0	17295	149100	11119	20730	3342.9	269420	10705	405360	497740	78536	208400	60652	208500	33831	8790.5	0	51930	0	50711	0	0	18809	0	31511
ENSG00000008838	25576	0	2228.2	0	23265	248960	0	0	28689	1266.2	0	0	85356	0	33366	0	0	0	0	78310	0	0	0	25783	15017	69586	5754.9	3678.6	24381	3018.7	42768	17650	1780.1	0	0	0	0	36488	0	17779	45698	0
ENSG00000008869	75082	38027	26409	37634	26670	1635000	47200	2835.6	30160	25791	174880	2596.5	79328	0	47062	20443	39202	30096	2543.7	83329	30997	72148	20511	118250	37366	35222	23817	41008	72100	150960	158020	51484	7877.4	1171.7	148890	42091	17784	84238	128120	26480	269260	16588
ENSG00000008952	2061600	3835900	1313000	2383400	3361600	17764000	4788500	13883	14729	303330	5416500	10132	9880100	1903200	3674000	690210	2749300	824440	1576100	3095200	905960	10530000	472840	3740500	1102100	15467000	9706200	1246200	20978	457600	162340	5716000	693520	2949.6	4194400	2634900	4516200	5843400	3082800	559880	12702000	1637500
ENSG00000008988	10834000	8876600	5771500	17024000	1049400	23238000	9188900	81643	3582700	2706900	3939600	40537	22910000	4511200	5879500	202240	5217000	18799000	12559000	13580000	8811300	6312400	6923000	16805000	7048200	39313000	3949300	12429000	11428000	5779800	111850000	4770200	87662	0	846100	22745000	11699000	16543000	3054500	2482400	3713600	182740
ENSG00000009307	2925200	2589600	2044700	1021000	3939700	19383000	4270200	277710	246510	1300800	8859700	150980	4166000	2841400	4066600	2938000	6777100	3122100	1528600	6601600	2199100	2320500	357800	4627500	2033500	5281700	2886300	9683100	3871100	5770300	5240900	2339900	716350	250370	8936600	1304100	6216600	3641800	3214300	1546400	11723000	1435900
ENSG00000009335	1510700	802540	386150	46044	331380	846520	535100	28260	43764	122350	1187000	38452	1506500	113990	745990	119210	228160	233060	71941	713080	162270	547280	29805	784010	248490	520640	249130	244290	953060	499080	376030	277010	54298	38271	1893700	402320	420420	501790	146850	320400	1505600	133130
ENSG00000009844	1044900	1825500	1657300	1932000	3600900	40665000	2552200	454540	3303100	264400	14368000	2221400	4864100	263780	2255900	1948600	1893900	1798500	2876400	3244500	2280100	3458200	13249000	2166800	2230400	4572000	4150400	3570900	2250100	3054300	1892600	3101300	1049400	1458900	2474600	1944100	3966300	8819200	2520100	965570	7624100	136380
ENSG00000009954	8188	38120	0	45536	16093	152330	0	1605.4	0	0	37615	125.3	10450	39217	0	0	17777	0	6033.3	426820	0	48028	3889.2	31209	2952.8	11568	4607.4	52536	7434.1	13527	11931	10286	1073.5	337.11	9059.9	0	18523	0	23516	34155	181450	0
ENSG00000010017	89433	46263	94558	0	25195	1193900	83783	10200	0	46466	24285	0	72626	16312	28618	66247	155370	0	0	349510	0	63331	11316	146790	116760	419650	18279	306520	71117	157200	230610	148910	2739.8	8952.8	198790	25367	202050	25382	110940	8184	156250	171380
ENSG00000010165	316270	381870	179190	58490	299870	3950600	538690	16367	35314	100250	527620	10361	404840	229770	588380	243180	608550	141000	80464	627740	111310	200200	37822	354130	424150	874180	237850	480190	5958300	892290	373900	386600	47742	13877	1083900	181490	444050	842050	420970	496300	1274600	274640
ENSG00000010244	803240	2097500	913820	5863300	2240000	17086000	5751200	20171	63142	701040	5240300	1713.1	2681700	2448800	4227900	1492400	6970000	2016300	1858000	4999500	1480300	5818400	637050	3220500	2609500	4251300	1824600	1581700	2724200	3719400	1161500	1692300	572690	7265.8	7626900	2861700	5174800	8502600	2939100	584200	6483000	1285000
ENSG00000010256	10918000	3723500	5946600	4910700	5384000	75108000	8876700	689550	189220	1733400	9160300	1662900	25733000	3182700	10497000	2064800	4873000	3841100	5385000	16950000	11090000	12930000	10065000	19956000	10146000	45710000	35435000	7208700	9755400	661740	13892000	8804000	836600	2516400	40614000	3595100	15910000	12529000	8680200	4965700	28630000	4271900
ENSG00000010270	913910	382840	260330	0	517050	551690	485800	0	0	2222.2	824940	0	2037400	0	118300	0	0	98453	57211	153180	54648	142260	44887	235330	263640	115920	436560	83879	215460	963230	133900	326280	83640	0	174610	0	368000	842380	151720	32554	2022300	186100
ENSG00000010278	503650	15310000	6057500	30892000	3622600	178700000	19448000	893180	3996100	5401800	3237100	68435	52286000	1876100	20186000	268670	1347800	18588000	55187	22725000	7746100	7096800	35503000	4197500	1766200	116750000	13493000	23039000	11539000	52655000	37791000	4318100	5718400	6444.6	3538500	4803300	8873200	12106000	1682400	8939100	8563300	423950
ENSG00000010292	895250	1386000	1037200	508240	372280	4466000	1532100	51329	56458	554090	2260200	155320	979580	237730	1570300	216210	1277500	1304600	335710	2120900	761590	1639400	76955	2290600	245910	1195800	995260	1753600	997720	4216200	6381100	918250	275170	90803	2002400	364690	427130	3504800	667980	606970	1802900	141590
ENSG00000010322	3778.7	0	2751.9	29962	10203	99105	28717	0	0	554.79	0	0	0	13769	31603	0	19105	0	16216	62021	24507	14301	137600	0	18713	60567	3886.6	6509.1	0	0	8230.1	0	2565.5	0	7609.5	4897.6	22239	0	19776	2080.5	0	0
ENSG00000010438	23163	161200	0	27366	32512	280530	81364	0	2401.2	0	0	0	0	0	79589	0	17662	0	0	125990	0	0	0	64267	0	0	0	0	0	0	0	0	0	0	0	54526	0	0	0	0	798580	72632
ENSG00000010610	86321	3919300	5726.7	0	0	46979	2743.6	0	0	0	2623900	0	87216	55318	19702	0	2659.3	0	33211	10985	31447	59400	6888.8	0	6839.3	28543	41831	0	23203	0	1392.6	0	0	0	5017.4	3604	97769	0	83457	30174	223310	0
ENSG00000010671	0	0	21469	0	0	0	0	0	0	21682	0	0	0	0	0	0	0	0	0	0	0	0	121090	0	1010.2	0	0	0	0	0	0	0	11480	0	0	0	0	0	0	0	0	3351.9
ENSG00000010704	55357	0	20324	62506	229150	21576	57730	0	10422	13867	131880	478.11	144030	0	139080	0	0	0	30896	261860	24605	795460	0	258090	37827	0	0	25185	0	0	8380.6	0	16052	0	72452	0	92907	0	172690	0	216720	0
ENSG00000010810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000011007	52749	36053	9723.9	92090	54390	864380	0	3544.8	6710	6225	0	3340.8	108980	20788	76929	10307	60063	12623	39823	26116	86881	51681	0	8594.3	96158	12620	1110.6	13139	22499	197390	71959	113970	10361	12083	67130	62980	56962	103080	23299	114140	139670	383090
ENSG00000011009	1584500	332900	575090	640570	2702500	21746000	1979700	52102	23112	166990	1547500	53028	688860	269230	4822900	503010	1576700	739580	659660	3449500	3327400	611820	365990	620210	3306900	2911800	1560300	2118100	2395900	2943700	3830700	615750	305280	0	2402600	984760	1553100	1773400	1912200	462250	3363100	189130
ENSG00000011028	1025700	204610	132650	163030	11216000	675910	135340	27744	38388	15958	48849	247500	47185	197490	38292	19911	106540	15535	24925	775710	15472	1530500	35107	46517	370300	192210	104870	649550	64980	175370	418110	7288900	39563	11710	14558	548150	88684	94062	17200	281450	83678	123230
ENSG00000011105	344180	0	0	0	20660	90230	0	0	0	0	0	0	170630	160460	0	0	0	0	0	0	55296	0	0	50170	106950	0	14527	76851	0	791000	0	46234	17520	0	528800	37439	15958	122750	0	0	33793	3256.6
ENSG00000011132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000011198	107580	0	22097	147040	135770	342090	0	0	0	31249	0	9793	232120	0	0	57316	56541	0	528790	0	0	0	0	184780	121460	695820	0	45745	0	112780	910940	79300	0	0	0	0	0	818890	149040	51401	0	0
ENSG00000011243	29871	0	0	79487	21209	558740	133290	0	246980	18045	346490	0	350940	26573	43155	97050	74924	72055.8	0	268340	0	118634	14330	331820	109260	395730	51071	114670	174410	43973	28537	37408	32355	0	52207	0	17354	62446	44727	37967	108920	90528
ENSG00000011260	0	0	0	0	63685	590930	0	0	0	0	0	3478.5	0	0	0	0	0	354.89	7355	0	0	0	0	0	0	0	0	0	0	52284	0	0	0	1314.5	0	0	0	0	0	0	0	0
ENSG00000011275	2101.4	0	0	0	0	0	145300	0	0	0	0	0	0	0	0	0	0	3278.2	0	0	0	3960.9	0	7236.8	0	0	174120	0	5776	0	0	0	0	0	11140	0	0	0	0	0	0	0
ENSG00000011295	15875	251580	76983	267350	385470	239620	234130	4710.1	39416	56266	1948900	160.83	335790	62650	73442	45597	276770	161120	60540	565480	108590	655550	376460	137770	146920	69480	292290	162720	18829	356980	3776.5	46054	113440	286.89	759450	276680	247630	1361900	193590	78899	472780	4465.2
ENSG00000011304	35627000	11055000	20551000	22906000	35426000	271560000	54870000	6045500	309460	11845000	99697000	9079000	94333000	13268000	33352000	14568000	21707000	20731000	32301000	67391000	25470000	46050000	26153000	51234000	34702000	87708000	50693000	31225000	21261000	24284000	34926000	29255000	11021000	10277000	49463000	28213000	55913000	66802000	23586000	21020000	72052000	26363000
ENSG00000011376	461750	531330	728510	554040	772810	4673100	514030	19269	754570	449970	1213800	16149	3354200	192590	552020	618110	944820	620950	240730	1191400	352100	876900	276800	2424000	854170	1858400	1849600	896300	2195800	1256500	781910	464460	88859	61049	2947500	839990	846140	1076700	963410	351760	4530100	832630
ENSG00000011405	78189	87698	270150	16171	126060	118520	1370100	0	247770	47963	61922	0	822450	53898	1871500	3267.4	42997	114140	0	1846800	52611	160250	6455.2	74843	735110	313120	75009	18790	84449	16831	465250	18843	19666	0	93824	50936	53031	228260	16948	116400	187790	170.62
ENSG00000011422	0	0	0	0	66741	2341600	21437	10051	0	0	0	36147	0	0	46696	0	45623	6095	0	92315	0	22483	0	0	16805	0	0	48919	0	103110	0	0	15075	54062	0	0	0	0	0	12057	0	0
ENSG00000011426	659890	613990	581280	1985100	118160	1352800	1928600	47535	32507	250000	698300	55794	1720100	1287400	312260	283430	608670	501230	169000	1567500	187100	1169200	95280	634960	142310	1604600	2179400	3009300	1450600	2445100	580880	540270	39091	17803	959550	292810	384760	2248600	446360	361480	2184200	1246100
ENSG00000011451	869.09	0	21008	0	8774.6	140630	0	3228.8	39037	0	105330	1092	59822	20427	66405	0	13202	9976.4	2128.2	4868	0	0	17178	54178	42627	64639	71308	0	155720	44944	150580	9045.3	0	1304.8	18972	20000	0	57125	68702	0	23575	0
ENSG00000011454	216700	261280	69660	221400	77768	2926300	584360	14010	5588.2	54445	291710	3157	222040	158130	501720	52803	95991	117370	10139	498170	59421	257210	11143	194660	224330	191050	119220	389990	186070	342890	1479900	207190	26978	4755.4	589410	143650	83413	199060	482400	107430	760320	41511
ENSG00000011478	132930	85509	138270	56443	317940	2040100	81415	55100	52287	22210	2310100	26601	1384800	130910	462190	287950	0	74840	61057	333530	377970	348040	73577	277460	11580	1193000	507300	208670	17066	575450	79426	1477900	331370	110980	617000	303810	582750	697290	111470	104170	4490700	1173.9
ENSG00000011485	2247400	603560	270660	1262400	1254900	20620000	1973800	337390	39533	406060	12592000	55414	1299700	352960	2993200	550290	1636100	1201900	815540	4579900	1295800	1079700	498630	1762300	1469700	2833400	1972900	3642000	1466800	3536000	2083000	1817000	100420	210230	3768900	793770	2889900	3140600	1399300	1115900	3548200	684060
ENSG00000011566	0	10555	2299.9	42795	55832	56818	14944	0	69318	12327	93406	2401.5	8703.5	73283	10856	20597	407720	0	55325	0	24211	0	1224.8	22515	0	0	18975	16710	10319	24819	0	0	0	1692.9	34542	12403	7922.5	6453.4	9752.9	0	253590	11576
ENSG00000011600	0	0	0	0	0	0	0	0	0	0	2296700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261170	0	0	0	127670	0	0	0	0	0	0	0
ENSG00000012061	194660	623480	234021	0	0	0	0	0	207129	21405	0	9056.5	43936	68633	0	51380	0	22658	0	0	105308	0	0	335720	0	174970	52657	0	0	0	0	87233	0	5471.3	33408	17958	94402	0	41852	0	1092300	0
ENSG00000012232	0	0	0	0	0	131390	0	0	0	0	0	0	84037	0	0	0	0	39646	0	0	0	4902.7	0	0	0	0	13967	0	0	0	32836	0	0	0	0	0	25080	0	0	0	0	0
ENSG00000012660	1894700	1024000	2298000	2086900	1041300	3644900	2426300	39482	26039	0	4006000	584990	4435100	1716300	0	448450	849330	917020	1091900	8255400	254590	7799000	61878	2193700	907050	2011200	1644300	2461400	2889300	1851300	4484600	3485500	711730	231700	1978300	1416000	747140	1415200	336310	923110	2883500	170500
ENSG00000012822	36612	74563	48428	27878	305060	517850	260070	0	10708	13217	0	0	17988	176920	76061	29446	35793	86901	138500	257580	227490	233820	0	9563.2	90392	88139	157150	292030	0	28955	10155	0	901.92	0	25554	54749	425440	0	148870	51230	464320	0
ENSG00000012983	110800	332190	1994.8	0	77916	3292.5	367230	3317.4	0	20188	351530	45732	16232	13461	38740	22896	11653	13555	0	69305	45586	13814	0	40662	26001	1163.3	72862	5833.8	19521	121600	0	22249	34512	12870	479890	19163	55466	0	0	14427	88150	0
ENSG00000013016	0	0	0	0	0	4659.6	0	0	0	0	0	0	179010	53445	0	0	26359	91866	60121	0	92992	13921	0	10130	8742.8	435360	0	49300	0	11725	0	0	0	0	123390	0	91045	0	161280	87125	18518	8026.5
ENSG00000013288	85785	0	0	0	80427	11254	0	1080.9	3790.3	44184	30047	1503.6	89349	30330	18749	9038.5	0	0	30161	38673	12417	301240	870300	26201	8868.9	0	30575	32843	48779	0	138590	139140	0	0	0	18865	44635	0	35025	0	0	0
ENSG00000013364	2191800	466420	2351000	109890	445990	52359000	581020	12044	175050	183550	1144000	18503	1168300	41844	847450	53508	188800	122180	751710	621040	115630	405030	315530	1269800	268870	2986000	852130	1352800	794700	465960	6471600	2132600	945380	127640	1146700	2432400	1221300	2427100	213730	337400	5588900	309070
ENSG00000013374	441650	647750	160230	0	166580	3255100	692950	18047	151210	55279	428950	255800	701360	116990	286270	361000	306600	231130	21121	816790	192090	400040	111250	528360	6316.2	619680	36154	273470	1283800	37914	605380	54702	21934	57775	692910	298630	351280	638600	267570	139070	590780	622110
ENSG00000013375	2212230	1863600	450220	1350700	1712300	8657400	1479910	134490	375050	681960	2156400	58189	649280	809810	642340	527960	1332900	310990	277130	2740700	408640	1929500	118000	860710	343520	1908000	762150	2383800	779630	535380	2860100	2026700	132980	113480	2291700	1291000	2350200	2969720	1075600	627610	7067000	526160
ENSG00000013441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4814.2	0	0	0	0	56497	0	0	0	0
ENSG00000013503	43143	23437	10943	10684	0	340730	33128	0	8240.7	2036.3	23276	0	26222	0	4581.9	4182	0	11648	9302.1	126340	7483.3	38813	7274.7	41927	10520	22545	26713	73772	0	39728	2819.3	0	0	0	0	48656	11181	36598	30165	11971	18231	26452
ENSG00000013561	451120	23190	155280	19172	147950	1366600	0	14236	0	24755	186920	6987.3	8816.9	8616.4	40593	57468	57010	33036	0	55638	88587	16297	41345	32564	6473.5	543120	0	221770	33113	23679	1684.9	0	41030	0	844020	28530	126890	0	7870.4	0	148570	113680
ENSG00000013573	23291	29494	44132	0	0	211670	16782	0	0	3823.2	37581	0	89267	0	12434	0	0	53448	0	0	2186.4	17887	675.61	0	0	70162	0	4474.6	913.79	0	0	9279.3	0	0	524130	0	29224	0	0	4604.5	61027	10021
ENSG00000013583	2008100	2163100	1696000	1690900	2360700	22775000	2439300	90309	92019	498370	3556700	127470	3825200	628570	1932100	156120	591380	1004200	2071300	4778800	2125300	6324800	1358400	1451100	4816100	2876200	3881600	3560400	1124200	434210	6154400	1573600	709270	41842	1802700	2265200	4576100	6943300	1288300	783880	4279500	189210
ENSG00000013588	0	195050	0	0	116720	0	575820	251040	588490	0	0	0	198430	0	110540	0	0	0	0	452340	125860	2089700	123810	0	0	0	471910	373280	0	0	0	0	57072	0	0	0	0	0	0	0	0	0
ENSG00000013810	51678	78374	59399	121250	115020	327780	499360	2427.5	21900	65141	210760	6233.7	110550	58492	43498	23403	800690	23755	4846.7	266350	40414	119390	0	98678	65019	465150	105160	313580	828130	234610	27397	0	29633	486.91	293720	123250	112310	112240	105060	13257	285620	51655
ENSG00000014123	4018200	1785900	1998500	1103100	2892500	10995000	1622000	293990	250920	648090	2337400	402850	3076200	1385700	1578700	1410900	1333300	1314600	702040	3654500	789490	3899000	1077100	4271300	811990	4379000	3176300	1056600	2317200	1252900	2058700	4500100	311880	1066400	3848800	4017000	3601100	3202000	4056800	555810	9943000	276370
ENSG00000014138	130960	630480	255110	262860	35978	3443100	745200	21698	174330	140220	260560	10509	516070	145260	240760	207320	223210	387910	45027	661100	228600	472040	136380	509520	216820	632030	122050	311270	501590	425230	836730	301660	44940	31679	935810	119850	77666	1461400	222220	130100	995630	54473
ENSG00000014216	7305900	9961200	3066000	1715900	4815900	83703000	7428700	1876500	330370	2348900	10539000	465210	6064400	1994000	18935000	875910	7020500	2459400	1605700	9067300	2995000	4936400	4656600	2292300	6699900	15182000	6942300	9263500	17208000	3333100	12640000	1529800	786820	216550	6359800	5250100	7485100	6276500	8619100	2518700	15776000	3980000
ENSG00000014257	0	12379	11253	0	0	2281300	156980	0	12849	0	173470	0	40726	0	84584	0	0	0	0	60192	0	32121	42720	0	0	0	19611	10029	31000	0	0	0	0	0	0	5962.5	41110	61553	0	0	0	0
ENSG00000014641	31555000	14196000	27818000	10356000	23888000	392400000	41635000	2769300	355810	3718200	144620000	2185100	28442000	7250600	20508000	18312000	35776000	9650500	13762000	30295000	44376000	18846000	10741000	20886000	30992000	29639000	50521000	42991000	17308000	44727000	63537000	11632000	7916900	3358200	104610000	15511000	74286000	40249000	27806000	12484000	79298000	536750
