Prot_id	Gene_id	X786O	A498	A549	ACHN	BT549	Caki1	CCRFCEM	COLO205	DU145	EKVX	NCIH226	NCIH23	NCIH322T	NCIH460	NCIH522	HCC2998	HCT116	HCT15	HL60	HOP62	HOP92	Hs578T	HT29	IGROV1	K562	KM12	LOXIMVI	M14	MALME3M	MCF7	MCF71	MDAMB231	MDAMB435	MOLT4	OVCAR3	OVCAR4	OVCAR5	OVCAR8	PC3	RPMI8226	RXF393	SF268	SF295	SF539	SKMEL2	SKMEL28	SKMEL5	SKOV3	SN12C	SNB19	SNB75	SR	SW620	T47D	TK10	U251MG	UACC257	UACC62	UO31
J3KT77 Q9UD71;J3KSJ8;Q9UD71-2	ENSG00000131771	74502	104780	0	22565	0	28338	609470	47109000	0	0	64297	5047.7	203110	55580	18615	826040	28201	10395	86416	15950	264770	0	0	221530	0	0	0	0	0	104550	43002	0	0	13768	0	94107	30860	36133	0	0	124690	18391	0	0	0	0	0	25447000	0	51652	193930	344970	0	53432	32504	55971	468830	0	23185
A0A0A0MSH9;Q86WJ1-4;A0A0A0MRH8;Q86WJ1-5 Q86WJ1;Q86WJ1-2;Q86WJ1-3	ENSG00000131778	31889	191320	548840	244770	73015	152850	1495758.8	2251900	1089000	111910	466960	70365	27223	1843200	342580	100400	68446.6	88464	348100	22142	1793750	107380	303830	50591	183700	125620	58199	940390	238370	759980	329790	242570	144820	872001.6	56508	402770	376370	331930	787910	694580	447450	389060	75712	317640	48316	48182	2976900	61084	767410	89065	132700	208980	187290	145650	90587	406070	801780	824020	129630
O96011;O96011-2	ENSG00000131779	41346	2041800	1468400	761000	700670	940030	4218400	25312000	3322100	679490	1627000	662530	765690	2503100	856170	356210	163660	61065	602520	31905	4555300	426250	1587200	124870	1884100	187790	1238200	2434900	745780	514200	5734500	1204500	484230	1409000	195610	3809000	2973000	620790	1799900	2313800	866150	2845800	3133800	612190	491710	740.35	2526800	2737600	1482500	499270	82153	1114100	952430	3583800	357490	855490	790870	6189200	1805000
E9PHH8;Q9Y6X2;E7ESB4	ENSG00000131788	0	0	12339	5616.2	842440	8464.1	1053.2	26139	47853	0	0	9964.4	19443	22756	0	0	8412.1	3427	0	1685.8	24591	368470	0	8242.5	35517	0	0	0	6435.4	0	28868	22737	14098	20912	0	586900	0	0	51738	0	0	42968	0	0	0	0	23392	13131	0	0	9577.1	37982	0	16648	7152.7	0	204280	218430	2583.9
O43741;O43741-2	ENSG00000131791	0	81986	0	99675	0	189320	90186	115180	181810	29211	134410	71300	28991	76287	87337	66993	0	14508	0	0	45231	0	72156	31340	365140	29502	61871	297630	41567	155480	123490	157920	50706	0	0	59914	102450	113600	90132	86806	154220	204690	0	42971	70900	0	123500	26965	69349	255220	74863	93742	0	108480	0	143390	35012	0	110180
P08559;P08559-4;P08559-3;P08559-2	ENSG00000131828	94485	1787700	780820	271140	168900	8096500	4770600	3935400	1256100	12561	9672600	1002500	1253100	2932200	1497200	1308200	77203	539350	1012400	136030	13269000	422670	1013000	474990	121530	826860	102200	6742300	1946300	1848300	1887200	1084500	191110	1253800	17488	6823600	1920200	1277100	841450	463690	2649400	2005400	372220	2453900	202810	378030	3235900	899210	291780	5805300	769420	948460	2433400	503020	625590	2314800	4004400	2965600	841390
Q9HCC0;Q9HCC0-2;D6RD67	ENSG00000131844	995310	3202700	1456100	1542500	1472400	5789600	3556200	39995000	4788700	228860	6971700	2102600	618460	5945800	1071900	8700900	468010	905460	1587600	224290	9655500	788410	3404900	753820	875770	3867900	365870	5991700	1305800	5516100	10119000	1132300	1640900	190640	776840	10450000	3847200	2384000	1753400	2890100	2782900	1481400	1551200	1877600	496980	1217000	5722600	2644000	1521200	9672300	1269800	5213600	12212000	1919000	4987100	5354200	9430600	6945900	1194000
Q9BQE4;A0A182DWI4;E9PN30	ENSG00000131871	6284.6	576260	584650	371930	786070	575060	1238800	4268000	190110	10687	696320	10489	1059000	786580	71919	303930	388910	84961	133150	5772.5	5381400	213030	761280	298300	494540	392980	229270	3574500	403950	533350	436240	240870	354380	0	23579	779940	414950	484140	186790	1033800	1078800	62882	645810	789000	47829	0	593990	1652300	69082	4432200	97958	1127900	1274700	275700	52611	2815700	600890	78973	57659
Q86X52	ENSG00000131873	0	0	0	0	78748	3158.9	0	16884	0	19233	879.09	260.82	65830	0	0	0	0	3106.2	38678	0	10706	20635	0	0	0	0	5603.2	33524	2693.8	0	0	41496	33679	0	8676.4	0	0	4751.6	3380.8	0	0	84513	0	26432	3034.7	0	18730	0	98334	0	0	55686	0	7406.9	21449	59043	0	0	0
P09661;H0YMA0	ENSG00000131876	1457600	5124700	6479900	3210600	5659100	4254400	34638000	75839000	7838600	317570	4368100	2793000	2860700	9170800	6908600	5298100	655300	1343500	11839000	1527000	13154000	3289700	7769800	1581100	6390300	6317800	5423400	24328000	2808900	7524100	15217000	8776500	3929700	974070	3206800	21629000	9446900	9530900	7631000	10369000	6739500	12000000	7957700	2775000	2426700	619820	8220700	4684800	3412300	19236000	910610	6158900	19806000	4625000	1329000	8760200	9673600	16705000	2759800
Q9H9Z2	ENSG00000131914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93482	0	0	0	0	563340	0	0	0	0	0	0	0	0	0
Q8IUC4;Q8IUC4-2	ENSG00000131941	195420	470380	292770	78494	10979	161670	157100	1805700	827430	46908	111440	56064	57215	406270	25967	289360	556240	131930	223480	9745.6	375140	129980	120080	65051	188890	28011	180350	388720	212550	607410	343060	134050	194720	179130	25887	1973400	104030	536370	66441	106250	654610	502490	106670	239140	90055	5213.5	107630	161970	107030	285180	30964	71044	495810	9019.8	197230	73158	124940	47996	74893
K7EPS8;Q9NSK7-3;Q9NSK7-4;F8W6J3;Q9NSK7	ENSG00000131943	0	42689	19511	21363	80130	664940	894200	2077800	71427	0	0	0	184860	399230	47208	377550	787300	0	0	3488.8	184680	0	21075	321780	50928	0	122640	492210	252110	127090	166670	295330	146020	15672	35622	684150	1271000	1563700	0	547930	0	728220	35451	1206400	0	0	0	20167	0	0	14088	2193000	0	134810	54980	0	0	3881800	89937
Q9NZ32;V9GYX7;G3V2Q5;G3V5Y4;F6S9Y6	ENSG00000131966	156370	139820	0	42510	333920	107830	1304600	2089800	365070	11726	471120	140450	13309	49203	97875	317060	0	60891	216770	28824	336120	419420	256590	89554	342120	0	106500	917860	34522	798410	63359	498880	149040	123610	2932.3	748420	585870	173580	277600	101550	2008000	700380	123540	960040	19614	23008	868060	358710	120870	174630	107330	408280	40816	151190	61979	259460	178720	593050	87165
P17931;G3V3R6	ENSG00000131981	2382200	39019000	13048000	5183800	57817000	21796000	8473800	322360000	31740000	1398900	18531000	2721400	76612000	87287000	1378400	59318000	471450	17826000	6781600	140340	62935000	11105000	40596000	25331000	497090	17231000	829010	353490000	109020000	36094000	1288600	42913000	107520000	620890	14878000	51141000	186280000	19224000	68442000	7844000	70746000	10315000	32384000	17526000	151760	634770	278210000	48523000	21251000	15003000	3413800	156880000	57270000	42762000	16681000	13296000	136710000	252540000	11118000
P25685;P25685-2;M0R080	ENSG00000132002	3644700	4414000	5395500	1307900	8257600	2681600	25534000	82284000	7207200	480430	3700000	3775300	1564100	4910200	2020800	3194200	112440	1436100	16488000	511110	5924900	644440	4899400	1857000	3886500	3255000	1428400	18081000	2299900	4704500	5753000	8359500	6476000	6882700	192410	12663000	5819000	11586000	7139400	4838100	12549000	2836000	4354200	2309600	1424800	790690	9244900	3332500	571030	10695000	1593400	13053000	20178000	1555800	2543300	12367000	12590000	10956000	1880800
P22670	ENSG00000132005	26896	281450	102550	73804	10982	221150	363720	105660	25149	649.41	101930	101480	0	143850	20461	23518	67181	9798	330310	5612.2	419350	31912	27793	30257	106950	21958	3511.2	242100	58834	28565	353140	42176	29184	106970	10317	284330	55292	152150	180500	88252	60475	54937	37027	136170	2963.3	25524	128020	82709	193030	67270	24371	125030	85774	57286	13207	39217	929340	150180	217930
Q6P1N0;Q6P1N0-2;K7EMP1	ENSG00000132024	267160	644100	234000	415080	355910	274450	1511200	9770600	989330	29295	531950	336130	72098	397130	327730	847360	11880	167880	919870	14640	569210	265570	759060	240590	439240	234650	83142	2354000	224940	871600	1073900	338850	403080	437690	91243	1746700	395360	623150	941560	799010	3204000	536220	818230	196820	190060	188450	739070	266660	995410	1434200	306040	542580	232420	414460	171190	1488800	2025100	4129400	292530
P19474;P19474-2	ENSG00000132109	228310	751720	20337	46953	334770	324330	491520	3983100	52834	6001.1	704190	114960	10132	143500	41843	46746	10023	44565	1124700	681.04	241100	154330	147140	69411	12718	14016	127540	462610	36472	143060	120780	132510	8575.1	376500	6904.3	121850	732690	33959	126490	91492	380260	864940	66746	355440	12705	27804	238880	48837	103710	284150	118350	322780	199230	59002	89376	115220	44354	150960	287100
A0A0B4J2G4;Q15345;A0A087X0S7;A0A0C4DH00	ENSG00000132128	40456	252290	99603	26896	26456	39445	1505900	1247800	83591	5074.6	39055	0	44434	138870	52925	127700	38849	24808	0	32706	61481	3870.6	23007	74952	0	6440.2	35671	346050	19405	83877	30469	23031	13125	336560	5572.7	589760	16542	61173	118120	74661	113250	134350	32666	32364	20286	29210	125160	36193	80519	81675	6008.2	142590	46347	22396	32281	313920	253080	231290	43255
Q92526;Q92526-2 Q92526-3	ENSG00000132141	648820	236532	188130	62710	0	432685	491450	4103200	879661	0	0	36252	29922	536280	339010	632510	563305.4	167254.8	1666200	0	829270	0	533960	27410	0	324873.9	52439	0	87051	2515900	448890	402311	222411	631910	49449	1561250	141030	221808	2794900	290950	419560	107030	32396	276487	14660	0	0	57571	76232	299910	51231	371980	1649240	39335	126215	469800	465340	2472000	260747
Q7L2E3;H7BXY3;Q7L2E3-3;Q7L2E3-2	ENSG00000132153	965.03	134590	34122	11895	55226	70796	305580	849800	49074	0	123550	23441	29636	45342	28470	111610	43593	11313	98877	838.95	100340	55093	10059	1283.3	0	14475	47078	186420	46308	53837	59067	136460	8564.8	38936	10059	86394	26890	51322	12603	44929	7394.1	880540	43026	13633	6927.1	3765	136100	4771.6	40253	46463	16999	27423	38925	51732	8128.4	45598	277680	49244	29138
H7C155;P04049;P04049-2	ENSG00000132155	0	0	10523	0	9933.7	34601	575280	81622	52914	0	0	0	0	25620	0	2890.5	0	2989.4	27040	0	9950.6	20121	10886	1101.5	56762	4223.9	0	0	12128	261410	0	8657.1	0	6624.3	0	6695.7	33326	179740	110490	37168	11199	51106	2216.8	14559	0	0	12775	35548	0	16325	0	16085	16624	0	25301	0	55507	232360	0
E9PFV2;P37231-2;P37231	ENSG00000132170	0	0	0	0	0	0	256530	0	0	0	0	0	0	0	0	0	0	2800600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9616600	0	0	2745500	231810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8TEM1 Q8TEM1-2	ENSG00000132182	321590	518080	1631800	1608500	542590	774450	5893100	4629616	2620056	66733	2109300	287410	155110	3093780	1779300	142240	598050	882500	6140000	71507	848660	253040	1407800	626279	1510800	1433200	225892	636400	1021323	3125300	5921300	1766200	239240	2431900	559810	2056900	2758100	1689700	273610	4251400	591750	772180	256860	264550	436940	48312	2485600	775410	467260	2098265	70039	1154400	4190000	929730	825620	1490100	3571400	795380	755252
Q7L513;Q7L513-2;Q7L513-9;Q7L513-10;Q7L513-8;Q7L513-5;Q7L513-4;Q7L513-14;Q7L513-11;Q7L513-3;Q7L513-12	ENSG00000132185	38321	510040	0	12433	0	0	0	0	34516	0	132160	600.16	45307	5696	20803	0	60122	0	0	0	22287	0	42317	126400	0	82112	0	647510	215780	22320	34742	0	108700	0	0	189730	0	0	43427	210860	96377	0	0	0	0	0	5331500	26453	43363	0	0	452540	176350	19853	0	26084	955700	582380	16973
P56937-3;P56937;P56937-2	ENSG00000132196	0	213490	1760600	198600	93839	376230	590810	14888000	831030	50538	953390	333860	319400	430360	157140	768080	13781	97922	622450	322520	700020	135320	418570	160700	290580	144550	67988	1187400	922840	336620	1069600	223400	46973	44044	60753	1000800	756240	217040	187680	874530	0	521880	103340	1594000	159480	530000	878940	313460	342480	1907500	405900	715430	322730	526400	97464	577350	723020	254150	582180
Q7L5Y1;Q7L5Y1-4;Q7L5Y1-5;Q7L5Y1-2;J3QL81;Q7L5Y1-6	ENSG00000132199	4564.9	344390	30186	0	0	0	114220	340190	49025	17614	19585	60325	8945.4	0	0	114320	2663.3	4137	0	0	29201	0	36927	0	0	28359	0	0	34672	0	8551.9	35273	0	0	0	0	11273	0	12373	0	10619	0	6050.5	0	0	0	231470	0	26343	0	0	0	128540	260730	5924.1	0	357540	0	143290
A0A087X1E4;P53365;P53365-3;P53365-2	ENSG00000132254	79103	202490	1513400	147820	42970	322850	636300	6273200	7519.5	135270	118740	63188	2269400	684220	194350	343830	17731	86206	122640	32554	48658	105290	675800	97454	235740	20203	145910	136820	6503.5	93709	1209500	443080	104430	568870	0	121900	568210	471660	360980	215050	202460	871880	23374	277470	27488	51355	325010	106140	14546	251980	15887	310850	310340	534820	26565	144510	276130	0	90535
Q8IYM9-2;Q8IYM9;C9JWC5;C9JIU5;C9J060	ENSG00000132274	0	86884	522940	22193	0	385600	1012400	479200	49601	3436.8	413250	32265	0	42988	14369	0	0	4772.3	235910	697.91	72041	22159	25818	40648	15144	24240	9436.9	0	0	220490	0	69962	10418	57866	12835	30225	26137	147870	42378	251190	998920	73544	120430	380800	0	3994.8	20486	38427	5867.5	75073	21355	263430	166700	16966	1210.2	446960	441840	62114	127670
